location,buckwalter,part of speech,treebank,arabic,meaning
(36:73:5:3),laA,NEG,STEM|POS:NEG|LEM:laA
(36:73:6:1),ya$okuru,V,STEM|POS:V|IMPF|LEM:$akara|ROOT:$kr|3MP
(36:73:6:2),wna,PRON,SUFFIX|PRON:3MP
(36:74:1:1),wa,CONJ,PREFIX|w:CONJ+
(36:74:1:2),{t~axa*u,V,STEM|POS:V|PERF|(VIII)|LEM:{t~axa*a|ROOT:Ax*|3MP
(36:74:1:3),wA@,PRON,SUFFIX|PRON:3MP
(36:74:2:1),min,P,STEM|POS:P|LEM:min
(36:74:3:1),duwni,N,STEM|POS:N|LEM:duwn|ROOT:dwn|GEN
(36:74:4:1),{ll~ahi,PN,STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
(36:74:5:1),'aAlihapF,N,STEM|POS:N|LEM:<ila`h|ROOT:Alh|MP|INDEF|ACC
(36:74:6:1),l~aEal~a,ACC,STEM|POS:ACC|LEM:laEal~|SP:<in~
(36:74:6:2),humo,PRON,SUFFIX|PRON:3MP
(36:74:7:1),yunSaru,V,STEM|POS:V|IMPF|PASS|LEM:naSara|ROOT:nSr|3MP
(36:74:7:2),wna,PRON,SUFFIX|PRON:3MP
(36:75:1:1),laA,NEG,STEM|POS:NEG|LEM:laA
(36:75:2:1),yasotaTiyEu,V,STEM|POS:V|IMPF|(X)|LEM:{sotaTaAEa|ROOT:TwE|3MP
(36:75:2:2),wna,PRON,SUFFIX|PRON:3MP
(36:75:3:1),naSora,N,STEM|POS:N|LEM:naSor|ROOT:nSr|M|ACC
(36:75:3:2),humo,PRON,SUFFIX|PRON:3MP
(36:75:4:1),wa,CONJ,PREFIX|w:CONJ+
(36:75:4:2),humo,PRON,STEM|POS:PRON|3MP
(36:75:5:1),la,P,PREFIX|l:P+
(36:75:5:2),humo,PRON,STEM|POS:PRON|3MP
(36:75:6:1),jundN,N,STEM|POS:N|LEM:jund|ROOT:jnd|M|INDEF|NOM
(36:75:7:1),m~uHoDaruwna,N,STEM|POS:N|PASS|PCPL|(IV)|LEM:m~uHoDar|ROOT:HDr|MP|NOM
(36:76:1:1),fa,REM,PREFIX|f:REM+
(36:76:1:2),laA,PRO,STEM|POS:PRO|LEM:laA
(36:76:2:1),yaHozun,V,STEM|POS:V|IMPF|LEM:yaHozun|ROOT:Hzn|3MS|MOOD:JUS
(36:76:2:2),ka,PRON,SUFFIX|PRON:2MS
(36:76:3:1),qawolu,N,STEM|POS:N|VN|LEM:qawol|ROOT:qwl|M|NOM
(36:76:3:2),humo,PRON,SUFFIX|PRON:3MP
(36:76:4:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(36:76:4:2),A,PRON,SUFFIX|PRON:1P
(36:76:5:1),naEolamu,V,STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|1P
(36:76:6:1),maA,REL,STEM|POS:REL|LEM:maA
(36:76:7:1),yusir~u,V,STEM|POS:V|IMPF|(IV)|LEM:>asar~a|ROOT:srr|3MP
(36:76:7:2),wna,PRON,SUFFIX|PRON:3MP
(36:76:8:1),wa,CONJ,PREFIX|w:CONJ+
(36:76:8:2),maA,REL,STEM|POS:REL|LEM:maA
(36:76:9:1),yuEolinu,V,STEM|POS:V|IMPF|(IV)|LEM:>aEolan|ROOT:Eln|3MP
(36:76:9:2),wna,PRON,SUFFIX|PRON:3MP
(36:77:1:1),>a,INTG,PREFIX|A:INTG+
(36:77:1:2),wa,SUP,PREFIX|w:SUP+
(36:77:1:3),lamo,NEG,STEM|POS:NEG|LEM:lam
(36:77:2:1),yara,V,STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|3MS|MOOD:JUS
(36:77:3:1),{lo,DET,PREFIX|Al+
(36:77:3:2),<insa`nu,N,STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|NOM
(36:77:4:1),>an~a,ACC,STEM|POS:ACC|LEM:>an~|SP:<in~
(36:77:4:2),A,PRON,SUFFIX|PRON:1P
(36:77:5:1),xalaqo,V,STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|1P
(36:77:5:2),na`,PRON,SUFFIX|PRON:1P
(36:77:5:3),hu,PRON,SUFFIX|PRON:3MS
(36:77:6:1),min,P,STEM|POS:P|LEM:min
(36:77:7:1),n~uTofapK,N,STEM|POS:N|LEM:n~uTofap|ROOT:nTf|F|INDEF|GEN
(36:77:8:1),fa,REM,PREFIX|f:REM+
(36:77:8:2),<i*aA,T,STEM|POS:T|LEM:<i*aA
(36:77:9:1),huwa,PRON,STEM|POS:PRON|3MS
(36:77:10:1),xaSiymN,N,STEM|POS:N|LEM:xaSiym|ROOT:xSm|MS|INDEF|NOM
(36:77:11:1),m~ubiynN,ADJ,STEM|POS:ADJ|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|INDEF|NOM
(36:78:1:1),wa,CONJ,PREFIX|w:CONJ+
(36:78:1:2),Daraba,V,STEM|POS:V|PERF|LEM:Daraba|ROOT:Drb|3MS
(36:78:2:1),la,P,PREFIX|l:P+
(36:78:2:2),naA,PRON,STEM|POS:PRON|1P
(36:78:3:1),mavalFA,N,STEM|POS:N|LEM:maval|ROOT:mvl|M|INDEF|ACC
(36:78:4:1),wa,CONJ,PREFIX|w:CONJ+
(36:78:4:2),nasiYa,V,STEM|POS:V|PERF|LEM:nasiYa|ROOT:nsy|3MS
(36:78:5:1),xaloqa,N,STEM|POS:N|LEM:xaloq|ROOT:xlq|M|ACC
(36:78:5:2),hu,,PRON,SUFFIX|PRON:3MS
(36:78:6:1),qaAla,V,STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
(36:78:7:1),man,REL,STEM|POS:REL|LEM:man
(36:78:8:1),yuHoYi,V,STEM|POS:V|IMPF|(IV)|LEM:>aHoyaA|ROOT:Hyy|3MS|MOOD:JUS
(36:78:9:1),{lo,DET,PREFIX|Al+
(36:78:9:2),EiZa`ma,N,STEM|POS:N|LEM:EaZiym|ROOT:EZm|MP|ACC
(36:78:10:1),wa,CIRC,PREFIX|w:CIRC+
(36:78:10:2),hiYa,PRON,STEM|POS:PRON|3FS
(36:78:11:1),ramiymN,N,STEM|POS:N|LEM:ramiym|ROOT:rmm|M|INDEF|NOM
(36:79:1:1),qulo,V,STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS
(36:79:2:1),yuHoyiy,V,STEM|POS:V|IMPF|(IV)|LEM:>aHoyaA|ROOT:Hyy|3MS
(36:79:2:2),haA,PRON,SUFFIX|PRON:3FS
(36:79:3:1),{l~a*iY^,REL,STEM|POS:REL|LEM:{l~a*iY|MS
(36:79:4:1),>an$a>a,V,STEM|POS:V|PERF|(IV)|LEM:>an$a>a|ROOT:n$A|3MS
(36:79:4:2),haA^,PRON,SUFFIX|PRON:3FS
(36:79:5:1),>aw~ala,N,STEM|POS:N|LEM:>aw~al|ROOT:Awl|MS|ACC
(36:79:6:1),mar~apK,N,STEM|POS:N|LEM:mar~ap|ROOT:mrr|M|INDEF|GEN
(36:79:7:1),wa,CONJ,PREFIX|w:CONJ+
(36:79:7:2),huwa,PRON,STEM|POS:PRON|3MS
(36:79:8:1),bi,P,PREFIX|bi+
(36:79:8:2),kul~i,N,STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
(36:79:9:1),xaloqK,N,STEM|POS:N|LEM:xaloq|ROOT:xlq|M|INDEF|GEN
(36:79:10:1),EaliymN,ADJ,STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|INDEF|NOM
(36:80:1:1),{l~a*iY,REL,STEM|POS:REL|LEM:{l~a*iY|MS
(36:80:2:1),jaEala,V,STEM|POS:V|PERF|LEM:jaEala|ROOT:jEl|3MS
(36:80:3:1),la,P,PREFIX|l:P+
(36:80:3:2),kum,PRON,STEM|POS:PRON|2MP
(36:80:4:1),m~ina,P,STEM|POS:P|LEM:min
(36:80:5:1),{l,DET,PREFIX|Al+
(36:80:5:2),$~ajari,N,STEM|POS:N|LEM:$ajar|ROOT:$jr|M|GEN
(36:80:6:1),{lo,DET,PREFIX|Al+
(36:80:6:2),>axoDari,ADJ,STEM|POS:ADJ|LEM:>axoDar|ROOT:xDr|MS|GEN
(36:80:7:1),naArFA,N,STEM|POS:N|LEM:naAr|ROOT:nwr|F|INDEF|ACC
(36:80:8:1),fa,CONJ,PREFIX|f:CONJ+
(36:80:8:2),<i*aA^,T,STEM|POS:T|LEM:<i*aA
(36:80:9:1),>antum,PRON,STEM|POS:PRON|2MP
(36:80:10:1),m~ino,P,STEM|POS:P|LEM:min
(36:80:10:2),hu,PRON,SUFFIX|PRON:3MS
(36:80:11:1),tuwqidu,V,STEM|POS:V|IMPF|(IV)|LEM:>awoqadu|ROOT:wqd|2MP
(36:80:11:2),wna,PRON,SUFFIX|PRON:2MP
(36:81:1:1),>a,INTG,PREFIX|A:INTG+
(36:81:1:2),wa,SUP,PREFIX|w:SUP+
(36:81:1:3),layosa,V,STEM|POS:V|PERF|LEM:l~ayosa|ROOT:lys|SP:kaAn|3MS
(36:81:2:1),{l~a*iY,REL,STEM|POS:REL|LEM:{l~a*iY|MS
(36:81:3:1),xalaqa,V,STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS
(36:81:4:1),{l,DET,PREFIX|Al+
(36:81:4:2),s~ama`wa`ti,N,STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
(36:81:5:1),wa,CONJ,PREFIX|w:CONJ+
(36:81:5:2),{lo,DET,PREFIX|Al+
(36:81:5:3),>aroDa,N,STEM|POS:N|LEM:>aroD|ROOT:ArD|F|ACC
(36:81:6:1),bi,P,PREFIX|bi+
(36:81:6:2),qa`dirK,N,STEM|POS:N|ACT|PCPL|LEM:qaAdir|ROOT:qdr|M|INDEF|GEN
(36:81:7:1),EalaY`^,P,STEM|POS:P|LEM:EalaY`
(36:81:8:1),>an,SUB,STEM|POS:SUB|LEM:>an
(36:81:9:1),yaxoluqa,V,STEM|POS:V|IMPF|LEM:xalaqa|ROOT:xlq|3MS|MOOD:SUBJ
(36:81:10:1),mivola,N,STEM|POS:N|LEM:mivol|ROOT:mvl|M|ACC
(36:81:10:2),hum,PRON,SUFFIX|PRON:3MP
(36:81:11:1),balaY`,ANS,STEM|POS:ANS|LEM:balaY`
(36:81:12:1),wa,CONJ,PREFIX|w:CONJ+
(36:81:12:2),huwa,PRON,STEM|POS:PRON|3MS
(36:81:13:1),{lo,DET,PREFIX|Al+
(36:81:13:2),xal~a`qu,N,STEM|POS:N|LEM:xal~a`q|ROOT:xlq|MS|NOM
(36:81:14:1),{lo,DET,PREFIX|Al+
(36:81:14:2),Ealiymu,ADJ,STEM|POS:ADJ|LEM:Ealiym|ROOT:Elm|MS|NOM
(36:82:1:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(36:82:1:2),maA^,PREV,STEM|POS:PREV|LEM:maA
(36:82:2:1),>amoru,N,STEM|POS:N|LEM:>amor|ROOT:Amr|M|NOM
(36:82:2:2),hu,^,PRON,SUFFIX|PRON:3MS
(36:82:3:1),<i*aA^,T,STEM|POS:T|LEM:<i*aA
(36:82:4:1),>araAda,V,STEM|POS:V|PERF|(IV)|LEM:>araAda|ROOT:rwd|3MS
(36:82:5:1),$ayo_#FA,N,STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|ACC
(36:82:6:1),>an,SUB,STEM|POS:SUB|LEM:>an
(36:82:7:1),yaquwla,V,STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MS|MOOD:SUBJ
(36:82:8:1),la,P,PREFIX|l:P+
(36:82:8:2),hu,,PRON,STEM|POS:PRON|3MS
(36:82:9:1),kun,V,STEM|POS:V|IMPV|LEM:kaAna|ROOT:kwn|SP:kaAn|2MS
(36:82:10:1),fa,CONJ,PREFIX|f:CONJ+
(36:82:10:2),yakuwnu,V,STEM|POS:V|IMPF|LEM:kaAna|ROOT:kwn|SP:kaAn|3MS
(36:83:1:1),fa,REM,PREFIX|f:REM+
(36:83:1:2),suboHa`na,N,STEM|POS:N|LEM:suboHa`n|ROOT:sbH|M|ACC
(36:83:2:1),{l~a*iY,REL,STEM|POS:REL|LEM:{l~a*iY|MS
(36:83:3:1),bi,P,PREFIX|bi+
(36:83:3:2),yadi,N,STEM|POS:N|LEM:yad|ROOT:ydy|FS|GEN
(36:83:3:3),hi.,PRON,SUFFIX|PRON:3MS
(36:83:4:1),malakuwtu,N,STEM|POS:N|LEM:malakuwt|ROOT:mlk|M|NOM
(36:83:5:1),kul~i,N,STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
(36:83:6:1),$aYo'K,N,STEM|POS:N|LEM:$aYo'|ROOT:$yA|M|INDEF|GEN
(36:83:7:1),wa,CONJ,PREFIX|w:CONJ+
(36:83:7:2),<ilayo,P,STEM|POS:P|LEM:<ilaY`
(36:83:7:3),hi,PRON,SUFFIX|PRON:3MS
(36:83:8:1),turojaEu,V,STEM|POS:V|IMPF|PASS|LEM:rajaEa|ROOT:rjE|2MP
(36:83:8:2),wna,PRON,SUFFIX|PRON:2MP
(37:1:1:1),wa,P,PREFIX|w:P+
(37:1:1:2),{l,DET,PREFIX|Al+
(37:1:1:3),S~a`^f~a`ti,N,STEM|POS:N|ACT|PCPL|LEM:Sa`^f~a`t|ROOT:Sff|FP|GEN
(37:1:2:1),Saf~FA,N,STEM|POS:N|VN|LEM:Saf~|ROOT:Sff|M|INDEF|ACC
(37:2:1:1),fa,CONJ,PREFIX|f:CONJ+
(37:2:1:2),{l,DET,PREFIX|Al+
(37:2:1:3),z~a`jira`ti,N,STEM|POS:N|ACT|PCPL|LEM:z~a`jira`t|ROOT:zjr|FP|GEN
(37:2:2:1),zajorFA,N,STEM|POS:N|VN|LEM:zajor|ROOT:zjr|M|INDEF|ACC
(37:3:1:1),fa,CONJ,PREFIX|f:CONJ+
(37:3:1:2),{l,DET,PREFIX|Al+
(37:3:1:3),t~a`liya`ti,N,STEM|POS:N|ACT|PCPL|LEM:t~a`liya`t|ROOT:tlw|FP|GEN
(37:3:2:1),*ikorFA,N,STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|INDEF|ACC
(37:4:1:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(37:4:2:1),<ila`ha,N,STEM|POS:N|LEM:<ila`h|ROOT:Alh|MS|ACC
(37:4:2:2),kumo,PRON,SUFFIX|PRON:2MP
(37:4:3:1),la,EMPH,PREFIX|l:EMPH+
(37:4:3:2),wa`HidN,N,STEM|POS:N|LEM:wa`Hid|ROOT:wHd|MS|INDEF|NOM
(37:5:1:1),r~ab~u,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM
(37:5:2:1),{l,DET,PREFIX|Al+
(37:5:2:2),s~ama`wa`ti,N,STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN
(37:5:3:1),wa,CONJ,PREFIX|w:CONJ+
(37:5:3:2),{lo,DET,PREFIX|Al+
(37:5:3:3),>aroDi,N,STEM|POS:N|LEM:>aroD|ROOT:ArD|F|GEN
(37:5:4:1),wa,CONJ,PREFIX|w:CONJ+
(37:5:4:2),maA,REL,STEM|POS:REL|LEM:maA
(37:5:5:1),bayona,LOC,STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC
(37:5:5:2),humaA,PRON,SUFFIX|PRON:3D
(37:5:6:1),wa,CONJ,PREFIX|w:CONJ+
(37:5:6:2),rab~u,N,STEM|POS:N|LEM:rab~|ROOT:rbb|M|NOM
(37:5:7:1),{lo,DET,PREFIX|Al+
(37:5:7:2),ma$a`riqi,N,STEM|POS:N|LEM:ma$oriq|ROOT:$rq|MP|GEN
(37:6:1:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(37:6:1:2),A,PRON,SUFFIX|PRON:1P
(37:6:2:1),zay~a,V,STEM|POS:V|PERF|(II)|LEM:zay~ana|ROOT:zyn|1P
(37:6:2:2),n~aA,PRON,SUFFIX|PRON:1P
(37:6:3:1),{l,DET,PREFIX|Al+
(37:6:3:2),s~amaA^'a,N,STEM|POS:N|LEM:samaA^'|ROOT:smw|F|ACC
(37:6:4:1),{l,DET,PREFIX|Al+
(37:6:4:2),d~unoyaA,ADJ,STEM|POS:ADJ|LEM:d~unoyaA|ROOT:dnw|FS|ACC
(37:6:5:1),bi,P,PREFIX|bi+
(37:6:5:2),ziynapK,N,STEM|POS:N|LEM:ziynap|ROOT:zyn|F|INDEF|GEN
(37:6:6:1),{lo,DET,PREFIX|Al+
(37:6:6:2),kawaAkibi,N,STEM|POS:N|LEM:kawokab|ROOT:kwkb|MP|GEN
(37:7:1:1),wa,CONJ,PREFIX|w:CONJ+
(37:7:1:2),HifoZFA,N,STEM|POS:N|LEM:HifoZ|ROOT:HfZ|M|INDEF|ACC
(37:7:2:1),m~in,P,STEM|POS:P|LEM:min
(37:7:3:1),kul~i,N,STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
(37:7:4:1),$ayoTa`nK,N,STEM|POS:N|LEM:$ayoTa`n|ROOT:$Tn|M|INDEF|GEN
(37:7:5:1),m~aAridK,N,STEM|POS:N|ACT|PCPL|LEM:m~aArid|ROOT:mrd|M|INDEF|GEN
(37:8:1:1),l~aA,NEG,STEM|POS:NEG|LEM:laA
(37:8:2:1),yas~am~aEu,V,STEM|POS:V|IMPF|(V)|LEM:yas~am~aEu|ROOT:smE|3MP
(37:8:2:2),wna,PRON,SUFFIX|PRON:3MP
(37:8:3:1),<ilaY,P,STEM|POS:P|LEM:<ilaY`
(37:8:4:1),{lo,DET,PREFIX|Al+
(37:8:4:2),mala<i,N,STEM|POS:N|LEM:mala>|ROOT:mlA|M|GEN
(37:8:5:1),{lo,DET,PREFIX|Al+
(37:8:5:2),>aEolaY`,N,STEM|POS:N|LEM:>aEolaY`|ROOT:Elw|M|NOM
(37:8:6:1),wa,CONJ,PREFIX|w:CONJ+
(37:8:6:2),yuqo*afu,V,STEM|POS:V|IMPF|PASS|LEM:qa*afa|ROOT:q*f|3MP
(37:8:6:3),wna,PRON,SUFFIX|PRON:3MP
(37:8:7:1),min,P,STEM|POS:P|LEM:min
(37:8:8:1),kul~i,N,STEM|POS:N|LEM:kul~|ROOT:kll|M|GEN
(37:8:9:1),jaAnibK,N,STEM|POS:N|ACT|PCPL|LEM:jaAnib|ROOT:jnb|M|INDEF|GEN
(37:9:1:1),duHuwrFA,N,STEM|POS:N|VN|LEM:duHuwr|ROOT:dHr|M|INDEF|ACC
(37:9:2:1),wa,CONJ,PREFIX|w:CONJ+
(37:9:2:2),la,P,PREFIX|l:P+
(37:9:2:3),humo,PRON,STEM|POS:PRON|3MP
(37:9:3:1),Ea*aAbN,N,STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|NOM
(37:9:4:1),waASibN,N,STEM|POS:N|ACT|PCPL|LEM:waASib|ROOT:wSb|M|INDEF|NOM
(37:10:1:1),<il~aA,RES,STEM|POS:RES|LEM:<il~aA
(37:10:2:1),mano,REL,STEM|POS:REL|LEM:man
(37:10:3:1),xaTifa,V,STEM|POS:V|PERF|LEM:xaTifa|ROOT:xTf|3MS
(37:10:4:1),{lo,DET,PREFIX|Al+
(37:10:4:2),xaTofapa,N,STEM|POS:N|LEM:xaTofap|ROOT:xTf|F|ACC
(37:10:5:1),fa,REM,PREFIX|f:REM+
(37:10:5:2),>atobaEa,V,STEM|POS:V|PERF|(IV)|LEM:>atobaEa|ROOT:tbE|3MS
(37:10:5:3),hu,,PRON,SUFFIX|PRON:3MS
(37:10:6:1),$ihaAbN,N,STEM|POS:N|LEM:$ihaAb|ROOT:$hb|M|INDEF|NOM
(37:10:7:1),vaAqibN,N,STEM|POS:N|ACT|PCPL|LEM:vaAqib|ROOT:vqb|M|INDEF|NOM
(37:11:1:1),fa,REM,PREFIX|f:REM+
(37:11:1:2),{sotafoti,V,STEM|POS:V|IMPV|(X)|LEM:yasotafotu|ROOT:fty|2MS
(37:11:1:3),himo,PRON,SUFFIX|PRON:3MP
(37:11:2:1),>a,INTG,PREFIX|A:INTG+
(37:11:2:2),humo,PRON,STEM|POS:PRON|3MP
(37:11:3:1),>a$ad~u,N,STEM|POS:N|LEM:>a$ad~|ROOT:$dd|MS|NOM
(37:11:4:1),xaloqFA,N,STEM|POS:N|LEM:xaloq|ROOT:xlq|M|INDEF|ACC
(37:11:5:1),>am,CONJ,STEM|POS:CONJ|LEM:>am
(37:11:6:1),m~ano,REL,STEM|POS:REL|LEM:man
(37:11:7:1),xalaqo,V,STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|1P
(37:11:7:2),naA^,PRON,SUFFIX|PRON:1P
(37:11:8:1),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(37:11:8:2),A,PRON,SUFFIX|PRON:1P
(37:11:9:1),xalaqo,V,STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|1P
(37:11:9:2),na`,PRON,SUFFIX|PRON:1P
(37:11:9:3),hum,PRON,SUFFIX|PRON:3MP
(37:11:10:1),m~in,P,STEM|POS:P|LEM:min
(37:11:11:1),TiynK,N,STEM|POS:N|LEM:Tiyn|ROOT:Tyn|M|INDEF|GEN
(37:11:12:1),l~aAzibK],N,STEM|POS:N|ACT|PCPL|LEM:l~aAzib|ROOT:lzb|M|INDEF|GEN
(37:12:1:1),balo,RET,STEM|POS:RET|LEM:bal
(37:12:2:1),Eajibo,V,STEM|POS:V|PERF|LEM:Eajibu|ROOT:Ejb|2MS
(37:12:2:2),ta,PRON,SUFFIX|PRON:2MS
(37:12:3:1),wa,CIRC,PREFIX|w:CIRC+
(37:12:3:2),yasoxaru,V,STEM|POS:V|IMPF|LEM:saxira|ROOT:sxr|3MP
(37:12:3:3),wna,PRON,SUFFIX|PRON:3MP
(37:13:1:1),wa,CONJ,PREFIX|w:CONJ+
(37:13:1:2),<i*aA,T,STEM|POS:T|LEM:<i*aA
(37:13:2:1),*uk~iru,V,STEM|POS:V|PERF|PASS|(II)|LEM:*uk~ira|ROOT:*kr|3MP
(37:13:2:2),wA@,PRON,SUFFIX|PRON:3MP
(37:13:3:1),laA,NEG,STEM|POS:NEG|LEM:laA
(37:13:4:1),ya*okuru,V,STEM|POS:V|IMPF|LEM:*akara|ROOT:*kr|3MP
(37:13:4:2),wna,PRON,SUFFIX|PRON:3MP
(37:14:1:1),wa,CONJ,PREFIX|w:CONJ+
(37:14:1:2),<i*aA,T,STEM|POS:T|LEM:<i*aA
(37:14:2:1),ra>a,V,STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|3MP
(37:14:2:2),woA@,PRON,SUFFIX|PRON:3MP
(37:14:3:1),'aAyapF,N,STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FS|INDEF|ACC
(37:14:4:1),yasotasoxiru,V,STEM|POS:V|IMPF|(X)|LEM:yasotasoxiru|ROOT:sxr|3MP
(37:14:4:2),wna,PRON,SUFFIX|PRON:3MP
(37:15:1:1),wa,CONJ,PREFIX|w:CONJ+
(37:15:1:2),qaAlu,V,STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MP
(37:15:1:3),w^A@,PRON,SUFFIX|PRON:3MP
(37:15:2:1),<ino,NEG,STEM|POS:NEG|LEM:<in
(37:15:3:1),ha`*aA^,DEM,STEM|POS:DEM|LEM:ha`*aA|MS
(37:15:4:1),<il~aA,RES,STEM|POS:RES|LEM:<il~aA
(37:15:5:1),siHorN,N,STEM|POS:N|LEM:siHor|ROOT:sHr|M|INDEF|NOM
(37:15:6:1),m~ubiynN,N,STEM|POS:N|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|INDEF|NOM
(37:16:1:1),>a,INTG,PREFIX|A:INTG+
(37:16:1:2),'i*aA,T,STEM|POS:T|LEM:<i*aA
(37:16:2:1),mito,V,STEM|POS:V|PERF|PASS|LEM:m~aAta|ROOT:mwt|1P
(37:16:2:2),naA,PRON,SUFFIX|PRON:1P
(37:16:3:1),wa,CONJ,PREFIX|w:CONJ+
(37:16:3:2),ku,V,STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|1P
(37:16:3:3),n~aA,PRON,SUFFIX|PRON:1P
(37:16:4:1),turaAbFA,N,STEM|POS:N|LEM:turaAb|ROOT:trb|M|INDEF|ACC
(37:16:5:1),wa,CONJ,PREFIX|w:CONJ+
(37:16:5:2),EiZa`mFA,N,STEM|POS:N|LEM:EaZiym|ROOT:EZm|MP|INDEF|ACC
(37:16:6:1),>a,INTG,PREFIX|A:INTG+
(37:16:6:2),'in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(37:16:6:3),A,PRON,SUFFIX|PRON:1P
(37:16:7:1),la,EMPH,PREFIX|l:EMPH+
(37:16:7:2),maboEuwvuwna,N,STEM|POS:N|PASS|PCPL|LEM:m~aboEuwvuwn|ROOT:bEv|MP|NOM
(37:17:1:1),>a,INTG,PREFIX|A:INTG+
(37:17:1:2),wa,SUP,PREFIX|w:SUP+
(37:17:1:3),'aAbaA^&u,N,STEM|POS:N|LEM:A^baA'|ROOT:Abw|MP|NOM
(37:17:1:4),naA,PRON,SUFFIX|PRON:1P
(37:17:2:1),{lo,DET,PREFIX|Al+
(37:17:2:2),>aw~aluwna,ADJ,STEM|POS:ADJ|LEM:>aw~al|ROOT:Awl|MP|NOM
(37:18:1:1),qulo,V,STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS
(37:18:2:1),naEamo,ANS,STEM|POS:ANS|LEM:naEam
(37:18:3:1),wa,CONJ,PREFIX|w:CONJ+
(37:18:3:2),>antumo,PRON,STEM|POS:PRON|2MP
(37:18:4:1),da`xiruwna,N,STEM|POS:N|ACT|PCPL|LEM:da`xiruwn|ROOT:dxr|MP|NOM
(37:19:1:1),fa,REM,PREFIX|f:REM+
(37:19:1:2),<in~a,ACC,STEM|POS:ACC|LEM:<in~|SP:<in~
(37:19:1:3),maA,PREV,STEM|POS:PREV|LEM:maA
(37:19:2:1),hiYa,PRON,STEM|POS:PRON|3FS
(37:19:3:1),zajorapN,N,STEM|POS:N|LEM:zajorap|ROOT:zjr|F|INDEF|NOM
(37:19:4:1),wa`HidapN,N,STEM|POS:N|LEM:wa`Hidap|ROOT:wHd|F|INDEF|NOM
(37:19:5:1),fa,REM,PREFIX|f:REM+
(37:19:5:2),<i*aA,T,STEM|POS:T|LEM:<i*aA
(37:19:6:1),humo,PRON,STEM|POS:PRON|3MP
(37:19:7:1),yanZuru,V,STEM|POS:V|IMPF|LEM:n~aZara|ROOT:nZr|3MP
(37:19:7:2),wna,PRON,SUFFIX|PRON:3MP
(37:20:1:1),wa,CONJ,PREFIX|w:CONJ+
(37:20:1:2),qaAlu,V,STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MP
(37:20:1:3),wA@,PRON,SUFFIX|PRON:3MP
(37:20:2:1),ya`,VOC,PREFIX|ya+
(37:20:2:2),wayola,N,STEM|POS:N|LEM:wayol|NOM
(37:20:2:3),naA,PRON,SUFFIX|PRON:1P
(37:20:3:1),ha`*aA,DEM,STEM|POS:DEM|LEM:ha`*aA|MS
(37:20:4:1),yawomu,N,STEM|POS:N|LEM:yawom|ROOT:ywm|M|NOM
(37:20:5:1),{l,DET,PREFIX|Al+
(37:20:5:2),d~iyni,N,STEM|POS:N|LEM:diyn|ROOT:dyn|M|GEN
(37:21:1:1),ha`*aA,DEM,STEM|POS:DEM|LEM:ha`*aA|MS
(37:21:2:1),yawomu,N,STEM|POS:N|LEM:yawom|ROOT:ywm|M|NOM
(37:21:3:1),{lo,DET,PREFIX|Al+
(37:21:3:2),faSoli,N,STEM|POS:N|LEM:faSol|ROOT:fSl|M|GEN
